label,recommended_fertilizer,eco_friendly_alternative,dosage
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,DAP,Manure,80-120 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,DAP,Manure,80-120 kg/acre
17,DAP,Manure,80-120 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,DAP,Manure,80-120 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,DAP,Manure,80-120 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
17,SSP,Vermicompost,60-100 kg/acre
17,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
4,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,SSP,Vermicompost,60-100 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
6,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
8,DAP,Manure,80-120 kg/acre
8,SSP,Vermicompost,60-100 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,SSP,Vermicompost,60-100 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,SSP,Vermicompost,60-100 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,SSP,Vermicompost,60-100 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,Urea,Compost,100-150 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
8,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,DAP,Manure,80-120 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,SSP,Vermicompost,60-100 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
5,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
